=== Period 1 (Wed, Mar 25 - Sun, Mar 29) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
Dawg|1|2.0|-1.5
Simba's Dublin Green Sox|1|2.0|-1.5
Trex|1|2.0|-8.0
Team|WHIP|Pts|Dif
Maga Doge|0.9948|13.0|9.0
Runtime Terror|1.0063|12.0|9.0
Gashouse Gang|1.0488|11.0|-2.0
Long Balls|1.0602|10.0|4.0
Magnum GI|1.0727|9.0|8.0
Guillotine|1.1639|8.0|0.0
Dawg|1.1875|7.0|-2.0
Simba's Dublin Green Sox|1.1921|6.0|4.0
Young Guns|1.1964|5.0|-5.0
Like a Nightmare|1.3095|4.0|-7.0
Trex|1.3235|3.0|-2.0
Big Sticks|1.5278|2.0|-5.0
Rieken Havoc|1.5600|1.0|-11.0
Team|WQS|Pts|Dif
Magnum GI|11|12.0|6.0
Guillotine|11|12.0|0.0
Simba's Dublin Green Sox|11|12.0|1.0
Maga Doge|10|10.0|5.0
Runtime Terror|9|9.0|6.0
Long Balls|8|8.0|-1.5
Young Guns|7|6.5|-6.5
Trex|7|6.5|5.5
Like a Nightmare|3|3.5|-0.5
Dawg|3|3.5|-4.5
Gashouse Gang|3|3.5|1.5
Rieken Havoc|3|3.5|-3.5
Big Sticks|1|1.0|-8.5

=== Period 20 (Mon, Aug 03 - Sun, Aug 09) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Trex|43.5|54.5|98.0|52.5|0.0
2|Big Sticks|51.0|43.5|94.5|15.0|3.5
3|Dawg|45.0|46.5|91.5|12.5|6.5
4|Like a Nightmare|41.5|33.5|75.0|-5.5|23.0
4|Rieken Havoc|38.0|37.0|75.0|-8.5|23.0
6|Guillotine|46.0|26.0|72.0|-0.5|26.0
7|Simba's Dublin Green Sox|35.5|31.5|67.0|20.0|31.0
8|Young Guns|29.5|34.0|63.5|-23.5|34.5
9|Runtime Terror|23.5|35.5|59.0|-6.0|39.0
10|Maga Doge|19.0|39.5|58.5|-29.0|39.5
11|Long Balls|6.5|50.0|56.5|-14.0|41.5
12|Gashouse Gang|45.5|10.5|56.0|-5.0|42.0
13|Magnum GI|30.5|13.0|43.5|-8.0|54.5
Batting Breakdown TeamHRPtsDif Big Sticks1513.03.5 Guillotine1312.07.0 Dawg1211.00.0 Trex1110.08.5 Simba's Dublin Green Sox108.52.5 Young Guns108.5-3.5 Gashouse Gang87.03.5 Rieken Havoc65.52.0 Maga Doge65.5-7.5 Like a Nightmare53.5-6.0 Magnum GI53.52.0 Runtime Terror42.0-5.0 Long Balls31.0-7.0 TeamOBPPtsDif Big Sticks.365113.07.0 Guillotine.358412.010.0 Dawg.354811.0-2.0 Gashouse Gang.348710.02.0 Simba's Dublin Green Sox.33949.08.0 Magnum GI.33618.04.0 Trex.31957.0-3.0 Rieken Havoc.31766.0-1.0 Young Guns.31585.0-4.0 Like a Nightmare.31324.01.0 Maga Doge.30043.0-8.0 Long Balls.29072.0-3.0 Runtime Terror.26971.0-11.0 TeamRPtsDif Dawg3613.01.0 Rieken Havoc3512.07.0 Gashouse Gang3411.05.0 Like a Nightmare3210.02.0 Big Sticks308.5-1.5 Magnum GI308.54.5 Young Guns297.0-4.0 Trex286.03.0 Guillotine264.5-2.5 Maga Doge264.5-8.5 Runtime Terror243.0-6.0 Simba's Dublin Green Sox231.50.5 Long Balls231.5-0.5 TeamRBIPtsDif Big Sticks3713.01.0 Like a Nightmare3411.07.0 Guillotine3411.08.0 Gashouse Gang3411.09.0 Trex339.08.0 Dawg328.0-3.0 Simba's Dublin Green Sox297.0-2.0 Runtime Terror246.0-1.0 Rieken Havoc235.0-1.0 Magnum GI224.0-1.0 Young Guns212.5-7.5 Maga Doge212.5-10.5 Long Balls181.0-7.0 TeamSBPtsDif Like a Nightmare1113.01.0 Trex711.50.5 Runtime Terror711.58.5 Rieken Havoc59.5-3.5 Simba's Dublin Green Sox59.50.0 Guillotine46.5-3.0 Young Guns46.50.5 Gashouse Gang46.55.5 Magnum GI46.52.5 Big Sticks33.5-4.0 Maga Doge33.5-4.0 Dawg22.0-3.0 Long Balls01.0-1.0||Pitching Breakdown TeamERAPtsDif Trex0.83113.010.0 Dawg2.33912.04.0 Long Balls2.66211.02.0 Rieken Havoc3.00010.0-3.0 Big Sticks3.0269.05.0 Maga Doge3.5228.07.0 Simba's Dublin Green Sox3.6147.05.0 Runtime Terror4.0986.0-4.0 Guillotine4.4665.0-6.0 Like a Nightmare5.0084.0-3.0 Young Guns5.3083.0-3.0 Gashouse Gang5.7862.0-10.0 Magnum GI7.5791.0-4.0 TeamKPtsDif Young Guns5313.04.0 Maga Doge5012.04.0 Dawg4911.010.0 Runtime Terror4810.06.0 Like a Nightmare469.0-2.0 Guillotine458.0-4.0 Long Balls447.0-6.0 Trex406.04.0 Rieken Havoc385.0-2.0 Big Sticks363.5-6.5 Magnum GI363.5-1.5 Simba's Dublin Green Sox352.0-1.0 Gashouse Gang291.0-5.0 TeamSPtsDif Like a Nightmare513.02.0 Big Sticks411.52.5 Long Balls411.54.0 Trex39.5-0.5 Simba's Dublin Green Sox39.56.0 Young Guns28.07.0 Rieken Havoc16.5-6.5 Magnum GI16.5-5.5 Dawg03.0-0.5 Guillotine03.01.0 Runtime Terror03.0-2.0 Maga Doge03.0-3.0 Gashouse Gang03.0-4.5 TeamWHIPPtsDif Trex0.761513.010.0 Maga Doge1.087012.05.0 Long Balls1.098611.05.0 Big Sticks1.137910.05.0 Dawg1.15758.50.5 Simba's Dublin Green Sox1.15758.57.5 Runtime Terror1.20547.03.0 Rieken Havoc1.22226.0-5.0 Like a Nightmare1.25815.0-7.0 Young Guns1.28214.0-6.0 Guillotine1.44363.0-6.0 Gashouse Gang1.56122.0-11.0 Magnum GI1.86841.0-1.0 TeamWQSPtsDif Trex1013.012.0 Dawg812.05.5 Big Sticks79.53.0 Rieken Havoc79.54.5 Runtime Terror79.55.5 Long Balls79.5-0.5 Guillotine67.0-5.0 Young Guns56.0-7.0 Simba's Dublin Green Sox44.5-6.5 Maga Doge44.5-3.5 Like a Nightmare32.5-0.5 Gashouse Gang32.50.5 Magnum GI21.0-8.0
Team|HR|Pts|Dif
Big Sticks|15|13.0|3.5
Guillotine|13|12.0|7.0
Dawg|12|11.0|0.0
Trex|11|10.0|8.5
Simba's Dublin Green Sox|10|8.5|2.5
Young Guns|10|8.5|-3.5
Gashouse Gang|8|7.0|3.5
Rieken Havoc|6|5.5|2.0
Maga Doge|6|5.5|-7.5
Like a Nightmare|5|3.5|-6.0
Magnum GI|5|3.5|2.0
Runtime Terror|4|2.0|-5.0
Long Balls|3|1.0|-7.0
Team|OBP|Pts|Dif
Big Sticks|.3651|13.0|7.0
Guillotine|.3584|12.0|10.0
Dawg|.3548|11.0|-2.0
Gashouse Gang|.3487|10.0|2.0
Simba's Dublin Green Sox|.3394|9.0|8.0
Magnum GI|.3361|8.0|4.0
Trex|.3195|7.0|-3.0
Rieken Havoc|.3176|6.0|-1.0
Young Guns|.3158|5.0|-4.0
Like a Nightmare|.3132|4.0|1.0
Maga Doge|.3004|3.0|-8.0
Long Balls|.2907|2.0|-3.0
Runtime Terror|.2697|1.0|-11.0
Team|R|Pts|Dif
Dawg|36|13.0|1.0
Rieken Havoc|35|12.0|7.0
Gashouse Gang|34|11.0|5.0
Like a Nightmare|32|10.0|2.0
Big Sticks|30|8.5|-1.5
Magnum GI|30|8.5|4.5
Young Guns|29|7.0|-4.0
Trex|28|6.0|3.0
Guillotine|26|4.5|-2.5
Maga Doge|26|4.5|-8.5
Runtime Terror|24|3.0|-6.0
Simba's Dublin Green Sox|23|1.5|0.5
Long Balls|23|1.5|-0.5
Team|RBI|Pts|Dif
Big Sticks|37|13.0|1.0
Like a Nightmare|34|11.0|7.0
Guillotine|34|11.0|8.0
Gashouse Gang|34|11.0|9.0
Trex|33|9.0|8.0
Dawg|32|8.0|-3.0
Simba's Dublin Green Sox|29|7.0|-2.0
Runtime Terror|24|6.0|-1.0
Rieken Havoc|23|5.0|-1.0
Magnum GI|22|4.0|-1.0
Young Guns|21|2.5|-7.5
Maga Doge|21|2.5|-10.5
Long Balls|18|1.0|-7.0
Team|SB|Pts|Dif
Like a Nightmare|11|13.0|1.0
Trex|7|11.5|0.5
Runtime Terror|7|11.5|8.5
Rieken Havoc|5|9.5|-3.5
Simba's Dublin Green Sox|5|9.5|0.0
Guillotine|4|6.5|-3.0
Young Guns|4|6.5|0.5
Gashouse Gang|4|6.5|5.5
Magnum GI|4|6.5|2.5
Big Sticks|3|3.5|-4.0
Maga Doge|3|3.5|-4.0
Dawg|2|2.0|-3.0
Long Balls|0|1.0|-1.0
Team|ERA|Pts|Dif
Trex|0.831|13.0|10.0
Dawg|2.339|12.0|4.0
Long Balls|2.662|11.0|2.0
Rieken Havoc|3.000|10.0|-3.0
Big Sticks|3.026|9.0|5.0
Maga Doge|3.522|8.0|7.0
Simba's Dublin Green Sox|3.614|7.0|5.0
Runtime Terror|4.098|6.0|-4.0
Guillotine|4.466|5.0|-6.0
Like a Nightmare|5.008|4.0|-3.0
Young Guns|5.308|3.0|-3.0
Gashouse Gang|5.786|2.0|-10.0
Magnum GI|7.579|1.0|-4.0
Team|K|Pts|Dif
Young Guns|53|13.0|4.0
Maga Doge|50|12.0|4.0
Dawg|49|11.0|10.0
Runtime Terror|48|10.0|6.0
Like a Nightmare|46|9.0|-2.0
Guillotine|45|8.0|-4.0
Long Balls|44|7.0|-6.0
Trex|40|6.0|4.0
Rieken Havoc|38|5.0|-2.0
Big Sticks|36|3.5|-6.5
Magnum GI|36|3.5|-1.5
Simba's Dublin Green Sox|35|2.0|-1.0
Gashouse Gang|29|1.0|-5.0
Team|S|Pts|Dif
Like a Nightmare|5|13.0|2.0
Big Sticks|4|11.5|2.5
Long Balls|4|11.5|4.0
Trex|3|9.5|-0.5
Simba's Dublin Green Sox|3|9.5|6.0
Young Guns|2|8.0|7.0
Rieken Havoc|1|6.5|-6.5
Magnum GI|1|6.5|-5.5
Dawg|0|3.0|-0.5
Guillotine|0|3.0|1.0
Runtime Terror|0|3.0|-2.0
Maga Doge|0|3.0|-3.0
Gashouse Gang|0|3.0|-4.5
Team|WHIP|Pts|Dif
Trex|0.7615|13.0|10.0
Maga Doge|1.0870|12.0|5.0
Long Balls|1.0986|11.0|5.0
Big Sticks|1.1379|10.0|5.0
Dawg|1.1575|8.5|0.5
Simba's Dublin Green Sox|1.1575|8.5|7.5
Runtime Terror|1.2054|7.0|3.0
Rieken Havoc|1.2222|6.0|-5.0
Like a Nightmare|1.2581|5.0|-7.0
Young Guns|1.2821|4.0|-6.0
Guillotine|1.4436|3.0|-6.0
Gashouse Gang|1.5612|2.0|-11.0
Magnum GI|1.8684|1.0|-1.0
Team|WQS|Pts|Dif
Trex|10|13.0|12.0
Dawg|8|12.0|5.5
Big Sticks|7|9.5|3.0
Rieken Havoc|7|9.5|4.5
Runtime Terror|7|9.5|5.5
Long Balls|7|9.5|-0.5
Guillotine|6|7.0|-5.0
Young Guns|5|6.0|-7.0
Simba's Dublin Green Sox|4|4.5|-6.5
Maga Doge|4|4.5|-3.5
Like a Nightmare|3|2.5|-0.5
Gashouse Gang|3|2.5|0.5
Magnum GI|2|1.0|-8.0
